customer_id,acquisition_channel,region,recency_days,frequency,monetary_value,customer_aov,first_order_date,last_order_date,recency_score,frequency_score,monetary_score,rfm_segment,churned_90d
C004667,Direct,West,296,1,29.41,29.41,2025-03-11,2025-03-11,1,1,1,Hibernating,1
C009915,Paid Search,South,111,1,29.4,29.4,2025-09-12,2025-09-12,3,1,1,Need Attention,1
C009586,Direct,North,101,1,29.38,29.38,2025-09-22,2025-09-22,3,1,1,Need Attention,1
C007561,Email,East,284,1,29.35,29.35,2025-03-23,2025-03-23,1,1,1,Hibernating,1
C002856,Paid Search,North,391,1,29.33,29.33,2024-12-06,2024-12-06,1,1,1,Hibernating,1
C007844,Email,North,57,1,29.3,29.3,2025-11-05,2025-11-05,4,1,1,Need Attention,0
C006678,Organic Search,East,221,1,29.29,29.29,2025-05-25,2025-05-25,2,1,1,Hibernating,1
C008753,Direct,West,95,1,29.25,29.25,2025-09-28,2025-09-28,3,1,1,Need Attention,1
C003799,Direct,South,14,1,29.23,29.23,2025-12-18,2025-12-18,5,1,1,New Customers,0
C001229,Organic Search,East,34,1,29.23,29.23,2025-11-28,2025-11-28,5,1,1,New Customers,0
C005390,Social,East,240,1,29.23,29.23,2025-05-06,2025-05-06,2,1,1,Hibernating,1
C006920,Direct,North,231,1,29.1,29.1,2025-05-15,2025-05-15,2,1,1,Hibernating,1
C000403,Organic Search,West,59,1,29.07,29.07,2025-11-03,2025-11-03,4,1,1,Need Attention,0
C000268,Organic Search,West,58,1,29.0,29.0,2025-11-04,2025-11-04,4,1,1,Need Attention,0
C007818,Paid Search,Central,201,1,28.96,28.96,2025-06-14,2025-06-14,2,1,1,Hibernating,1
C004108,Social,East,9,1,28.91,28.91,2025-12-23,2025-12-23,5,1,1,New Customers,0
C005523,Paid Search,South,187,1,28.84,28.84,2025-06-28,2025-06-28,2,1,1,Hibernating,1
C001241,Social,East,33,1,28.8,28.8,2025-11-29,2025-11-29,5,1,1,New Customers,0
C009950,Organic Search,North,396,1,28.76,28.76,2024-12-01,2024-12-01,1,1,1,Hibernating,1
C002430,Paid Search,East,456,1,28.76,28.76,2024-10-02,2024-10-02,1,1,1,Hibernating,1
C007900,Paid Search,South,273,1,28.75,28.75,2025-04-03,2025-04-03,2,1,1,Hibernating,1
C002810,Affiliate,West,13,1,28.74,28.74,2025-12-19,2025-12-19,5,1,1,New Customers,0
C002157,Social,West,484,1,28.69,28.69,2024-09-04,2024-09-04,1,1,1,Hibernating,1
C003402,Paid Search,North,176,1,28.67,28.67,2025-07-09,2025-07-09,2,1,1,Hibernating,1
C001002,Paid Search,South,460,1,28.64,28.64,2024-09-28,2024-09-28,1,1,1,Hibernating,1
C005441,Direct,West,21,1,28.59,28.59,2025-12-11,2025-12-11,5,1,1,New Customers,0
C008989,Social,West,5,1,28.58,28.58,2025-12-27,2025-12-27,5,1,1,New Customers,0
C002542,Organic Search,South,454,1,28.52,28.52,2024-10-04,2024-10-04,1,1,1,Hibernating,1
C004054,Email,South,55,1,28.5,28.5,2025-11-07,2025-11-07,4,1,1,Need Attention,0
C001125,Social,South,185,1,28.46,28.46,2025-06-30,2025-06-30,2,1,1,Hibernating,1
C001425,Email,South,383,1,28.4,28.4,2024-12-14,2024-12-14,1,1,1,Hibernating,1
C009383,Social,South,55,1,28.37,28.37,2025-11-07,2025-11-07,4,1,1,Need Attention,0
C002149,Organic Search,East,55,1,28.32,28.32,2025-11-07,2025-11-07,4,1,1,Need Attention,0
C003057,Organic Search,Central,12,1,28.31,28.31,2025-12-20,2025-12-20,5,1,1,New Customers,0
C004097,Paid Search,North,11,1,28.26,28.26,2025-12-21,2025-12-21,5,1,1,New Customers,0
C003808,Organic Search,Central,475,1,28.17,28.17,2024-09-13,2024-09-13,1,1,1,Hibernating,1
C006994,Organic Search,North,438,1,28.08,28.08,2024-10-20,2024-10-20,1,1,1,Hibernating,1
C004589,Paid Search,Central,353,1,28.07,28.07,2025-01-13,2025-01-13,1,1,1,Hibernating,1
C001725,Affiliate,South,53,1,28.02,28.02,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C002760,Organic Search,North,103,1,28.01,28.01,2025-09-20,2025-09-20,3,1,1,Need Attention,1
C000680,Email,South,216,1,28.01,28.01,2025-05-30,2025-05-30,2,1,1,Hibernating,1
C009289,Direct,South,207,1,27.98,27.98,2025-06-08,2025-06-08,2,1,1,Hibernating,1
C004628,Direct,South,349,1,27.95,27.95,2025-01-17,2025-01-17,1,1,1,Hibernating,1
C008080,Organic Search,West,31,1,27.94,27.94,2025-12-01,2025-12-01,5,1,1,New Customers,0
C008747,Paid Search,East,28,1,27.93,27.93,2025-12-04,2025-12-04,5,1,1,New Customers,0
C004794,Organic Search,North,529,1,27.81,27.81,2024-07-21,2024-07-21,1,1,1,Hibernating,1
C006903,Email,East,1,1,27.77,27.77,2025-12-31,2025-12-31,5,1,1,New Customers,0
C003191,Direct,West,28,1,27.77,27.77,2025-12-04,2025-12-04,5,1,1,New Customers,0
C009855,Direct,West,49,1,27.71,27.71,2025-11-13,2025-11-13,4,1,1,Need Attention,0
C002558,Direct,South,164,1,27.63,27.63,2025-07-21,2025-07-21,2,1,1,Hibernating,1
C001528,Organic Search,South,97,1,27.62,27.62,2025-09-26,2025-09-26,3,1,1,Need Attention,1
C005771,Organic Search,West,524,1,27.58,27.58,2024-07-26,2024-07-26,1,1,1,Hibernating,1
C001455,Organic Search,South,238,1,27.51,27.51,2025-05-08,2025-05-08,2,1,1,Hibernating,1
C005721,Organic Search,East,443,1,27.5,27.5,2024-10-15,2024-10-15,1,1,1,Hibernating,1
C006649,Paid Search,East,117,1,27.47,27.47,2025-09-06,2025-09-06,3,1,1,Need Attention,1
C008117,Direct,North,484,1,27.45,27.45,2024-09-04,2024-09-04,1,1,1,Hibernating,1
C005176,Direct,West,78,1,27.43,27.43,2025-10-15,2025-10-15,4,1,1,Need Attention,0
C006641,Affiliate,West,470,1,27.4,27.4,2024-09-18,2024-09-18,1,1,1,Hibernating,1
C006149,Social,East,410,1,27.39,27.39,2024-11-17,2024-11-17,1,1,1,Hibernating,1
C007255,Social,North,201,1,27.38,27.38,2025-06-14,2025-06-14,2,1,1,Hibernating,1
C001868,Social,West,266,1,27.38,27.38,2025-04-10,2025-04-10,2,1,1,Hibernating,1
C008574,Email,South,149,1,27.37,27.37,2025-08-05,2025-08-05,3,1,1,Need Attention,1
C004216,Direct,West,535,1,27.34,27.34,2024-07-15,2024-07-15,1,1,1,Hibernating,1
C001783,Organic Search,South,251,1,27.27,27.27,2025-04-25,2025-04-25,2,1,1,Hibernating,1
C000369,Paid Search,South,75,1,27.26,27.26,2025-10-18,2025-10-18,4,1,1,Need Attention,0
C006324,Organic Search,West,297,1,27.26,27.26,2025-03-10,2025-03-10,1,1,1,Hibernating,1
C003295,Direct,South,308,1,27.15,27.15,2025-02-27,2025-02-27,1,1,1,Hibernating,1
C001497,Email,North,168,1,27.12,27.12,2025-07-17,2025-07-17,2,1,1,Hibernating,1
C000523,Paid Search,West,601,1,27.12,27.12,2024-05-10,2024-05-10,1,1,1,Hibernating,1
C002819,Paid Search,South,518,1,27.08,27.08,2024-08-01,2024-08-01,1,1,1,Hibernating,1
C003978,Direct,West,71,1,27.03,27.03,2025-10-22,2025-10-22,4,1,1,Need Attention,0
C005155,Email,West,586,1,26.91,26.91,2024-05-25,2024-05-25,1,1,1,Hibernating,1
C004330,Direct,East,295,1,26.77,26.77,2025-03-12,2025-03-12,1,1,1,Hibernating,1
C000683,Organic Search,West,105,1,26.76,26.76,2025-09-18,2025-09-18,3,1,1,Need Attention,1
C001657,Paid Search,South,58,1,26.58,26.58,2025-11-04,2025-11-04,4,1,1,Need Attention,0
C008817,Email,East,62,1,26.46,26.46,2025-10-31,2025-10-31,4,1,1,Need Attention,0
C006689,Direct,North,128,1,26.41,26.41,2025-08-26,2025-08-26,3,1,1,Need Attention,1
C003354,Paid Search,South,415,1,26.34,26.34,2024-11-12,2024-11-12,1,1,1,Hibernating,1
C005400,Social,West,54,1,26.2,26.2,2025-11-08,2025-11-08,4,1,1,Need Attention,0
C001888,Direct,West,82,1,26.04,26.04,2025-10-11,2025-10-11,4,1,1,Need Attention,0
C002312,Organic Search,West,284,1,25.94,25.94,2025-03-23,2025-03-23,2,1,1,Hibernating,1
C008424,Social,North,142,1,25.67,25.67,2025-08-12,2025-08-12,3,1,1,Need Attention,1
C000194,Paid Search,North,488,1,25.64,25.64,2024-08-31,2024-08-31,1,1,1,Hibernating,1
C003716,Direct,North,198,1,25.61,25.61,2025-06-17,2025-06-17,2,1,1,Hibernating,1
C005315,Direct,South,52,1,25.49,25.49,2025-11-10,2025-11-10,4,1,1,Need Attention,0
C004920,Direct,South,106,1,25.48,25.48,2025-09-17,2025-09-17,3,1,1,Need Attention,1
C001723,Paid Search,East,114,1,25.33,25.33,2025-09-09,2025-09-09,3,1,1,Need Attention,1
C001558,Social,South,8,1,25.27,25.27,2025-12-24,2025-12-24,5,1,1,New Customers,0
C005913,Paid Search,North,399,1,25.16,25.16,2024-11-28,2024-11-28,1,1,1,Hibernating,1
C009956,Social,South,178,1,24.97,24.97,2025-07-07,2025-07-07,2,1,1,Hibernating,1
C004341,Social,West,522,1,24.89,24.89,2024-07-28,2024-07-28,1,1,1,Hibernating,1
C007508,Affiliate,North,253,1,24.84,24.84,2025-04-23,2025-04-23,2,1,1,Hibernating,1
C007965,Paid Search,West,549,1,24.83,24.83,2024-07-01,2024-07-01,1,1,1,Hibernating,1
C002681,Direct,West,167,1,24.82,24.82,2025-07-18,2025-07-18,2,1,1,Hibernating,1
C002142,Organic Search,South,53,1,24.81,24.81,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C003513,Direct,West,210,1,24.77,24.77,2025-06-05,2025-06-05,2,1,1,Hibernating,1
C008162,Paid Search,North,380,1,24.77,24.77,2024-12-17,2024-12-17,1,1,1,Hibernating,1
C001714,Social,East,75,1,24.76,24.76,2025-10-18,2025-10-18,4,1,1,Need Attention,0
C008816,Organic Search,South,198,1,24.68,24.68,2025-06-17,2025-06-17,2,1,1,Hibernating,1
C003849,Direct,South,88,1,24.66,24.66,2025-10-05,2025-10-05,3,1,1,Need Attention,0
C005211,Direct,South,29,1,24.65,24.65,2025-12-03,2025-12-03,5,1,1,New Customers,0
C007336,Paid Search,East,1,1,24.62,24.62,2025-12-31,2025-12-31,5,1,1,New Customers,0
C003878,Organic Search,North,352,1,24.53,24.53,2025-01-14,2025-01-14,1,1,1,Hibernating,1
C002877,Organic Search,South,478,1,24.51,24.51,2024-09-10,2024-09-10,1,1,1,Hibernating,1
C000510,Paid Search,West,43,1,24.44,24.44,2025-11-19,2025-11-19,4,1,1,Need Attention,0
C008500,Email,West,182,1,24.4,24.4,2025-07-03,2025-07-03,2,1,1,Hibernating,1
C006584,Paid Search,West,162,1,24.36,24.36,2025-07-23,2025-07-23,2,1,1,Hibernating,1
C006162,Paid Search,North,313,1,24.36,24.36,2025-02-22,2025-02-22,1,1,1,Hibernating,1
C005422,Social,South,12,1,24.28,24.28,2025-12-20,2025-12-20,5,1,1,New Customers,0
C008176,Direct,East,432,1,24.2,24.2,2024-10-26,2024-10-26,1,1,1,Hibernating,1
C007392,Direct,West,114,1,24.13,24.13,2025-09-09,2025-09-09,3,1,1,Need Attention,1
C006476,Organic Search,West,39,1,24.12,24.12,2025-11-23,2025-11-23,4,1,1,Need Attention,0
C001736,Direct,East,572,1,24.12,24.12,2024-06-08,2024-06-08,1,1,1,Hibernating,1
C002805,Organic Search,West,102,1,24.11,24.11,2025-09-21,2025-09-21,3,1,1,Need Attention,1
C002639,Direct,North,10,1,24.1,24.1,2025-12-22,2025-12-22,5,1,1,New Customers,0
C000956,Direct,East,387,1,24.09,24.09,2024-12-10,2024-12-10,1,1,1,Hibernating,1
C006278,Paid Search,Central,306,1,24.04,24.04,2025-03-01,2025-03-01,1,1,1,Hibernating,1
C006965,Social,West,97,1,24.0,24.0,2025-09-26,2025-09-26,3,1,1,Need Attention,1
C009853,Organic Search,South,119,1,24.0,24.0,2025-09-04,2025-09-04,3,1,1,Need Attention,1
C000693,Paid Search,South,227,1,23.98,23.98,2025-05-19,2025-05-19,2,1,1,Hibernating,1
C001871,Direct,South,94,1,23.95,23.95,2025-09-29,2025-09-29,3,1,1,Need Attention,1
C005603,Organic Search,East,504,1,23.94,23.94,2024-08-15,2024-08-15,1,1,1,Hibernating,1
C008870,Social,Central,496,1,23.91,23.91,2024-08-23,2024-08-23,1,1,1,Hibernating,1
C002836,Affiliate,Central,276,1,23.87,23.87,2025-03-31,2025-03-31,2,1,1,Hibernating,1
C000746,Organic Search,South,33,1,23.76,23.76,2025-11-29,2025-11-29,5,1,1,New Customers,0
C000816,Affiliate,East,110,1,23.75,23.75,2025-09-13,2025-09-13,3,1,1,Need Attention,1
C009811,Direct,South,53,1,23.72,23.72,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C003566,Social,West,89,1,23.72,23.72,2025-10-04,2025-10-04,3,1,1,Need Attention,0
C005889,Paid Search,North,142,1,23.65,23.65,2025-08-12,2025-08-12,3,1,1,Need Attention,1
C006557,Organic Search,North,53,1,23.61,23.61,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C007067,Direct,East,8,1,23.57,23.57,2025-12-24,2025-12-24,5,1,1,New Customers,0
C002487,Social,East,268,1,23.57,23.57,2025-04-08,2025-04-08,2,1,1,Hibernating,1
C006364,Social,West,11,1,23.56,23.56,2025-12-21,2025-12-21,5,1,1,New Customers,0
C005957,Organic Search,North,243,1,23.54,23.54,2025-05-03,2025-05-03,2,1,1,Hibernating,1
C005072,Direct,South,4,1,23.52,23.52,2025-12-28,2025-12-28,5,1,1,New Customers,0
C004700,Social,West,125,1,23.33,23.33,2025-08-29,2025-08-29,3,1,1,Need Attention,1
C003105,Organic Search,Central,380,1,23.32,23.32,2024-12-17,2024-12-17,1,1,1,Hibernating,1
C002174,Organic Search,West,18,1,23.31,23.31,2025-12-14,2025-12-14,5,1,1,New Customers,0
C002986,Paid Search,South,101,1,23.31,23.31,2025-09-22,2025-09-22,3,1,1,Need Attention,1
C000343,Social,West,17,1,23.29,23.29,2025-12-15,2025-12-15,5,1,1,New Customers,0
C002807,Organic Search,South,75,1,23.29,23.29,2025-10-18,2025-10-18,4,1,1,Need Attention,0
C003976,Organic Search,West,528,1,23.27,23.27,2024-07-22,2024-07-22,1,1,1,Hibernating,1
C003264,Paid Search,South,196,1,23.24,23.24,2025-06-19,2025-06-19,2,1,1,Hibernating,1
C007083,Affiliate,West,8,1,23.19,23.19,2025-12-24,2025-12-24,5,1,1,New Customers,0
C007489,Email,West,9,1,23.15,23.15,2025-12-23,2025-12-23,5,1,1,New Customers,0
C003804,Paid Search,West,147,1,23.14,23.14,2025-08-07,2025-08-07,3,1,1,Need Attention,1
C001149,Organic Search,South,249,1,23.13,23.13,2025-04-27,2025-04-27,2,1,1,Hibernating,1
C009020,Organic Search,West,46,1,23.1,23.1,2025-11-16,2025-11-16,4,1,1,Need Attention,0
C005466,Email,West,111,1,23.09,23.09,2025-09-12,2025-09-12,3,1,1,Need Attention,1
C004796,Organic Search,West,52,1,23.02,23.02,2025-11-10,2025-11-10,4,1,1,Need Attention,0
C006934,Organic Search,East,569,1,23.02,23.02,2024-06-11,2024-06-11,1,1,1,Hibernating,1
C008679,Organic Search,West,55,1,22.98,22.98,2025-11-07,2025-11-07,4,1,1,Need Attention,0
C003315,Organic Search,South,358,1,22.97,22.97,2025-01-08,2025-01-08,1,1,1,Hibernating,1
C004540,Social,South,45,1,22.78,22.78,2025-11-17,2025-11-17,4,1,1,Need Attention,0
C008512,Email,North,39,1,22.75,22.75,2025-11-23,2025-11-23,4,1,1,Need Attention,0
C000119,Paid Search,South,186,1,22.74,22.74,2025-06-29,2025-06-29,2,1,1,Hibernating,1
C008226,Organic Search,West,74,1,22.72,22.72,2025-10-19,2025-10-19,4,1,1,Need Attention,0
C005338,Organic Search,Central,256,1,22.67,22.67,2025-04-20,2025-04-20,2,1,1,Hibernating,1
C000531,Direct,East,53,1,22.25,22.25,2025-11-09,2025-11-09,4,1,1,Need Attention,0
C009627,Social,South,157,1,22.22,22.22,2025-07-28,2025-07-28,3,1,1,Need Attention,1
C008347,Organic Search,Central,67,1,22.21,22.21,2025-10-26,2025-10-26,4,1,1,Need Attention,0
C000773,Email,North,457,1,21.97,21.97,2024-10-01,2024-10-01,1,1,1,Hibernating,1
C001346,Organic Search,Central,461,1,21.86,21.86,2024-09-27,2024-09-27,1,1,1,Hibernating,1
C001227,Direct,South,206,1,21.73,21.73,2025-06-09,2025-06-09,2,1,1,Hibernating,1
C004681,Organic Search,North,108,1,21.63,21.63,2025-09-15,2025-09-15,3,1,1,Need Attention,1
C007824,Direct,South,147,1,21.37,21.37,2025-08-07,2025-08-07,3,1,1,Need Attention,1
C004224,Social,West,82,1,21.29,21.29,2025-10-11,2025-10-11,4,1,1,Need Attention,0
C009542,Paid Search,North,363,1,21.21,21.21,2025-01-03,2025-01-03,1,1,1,Hibernating,1
C010000,Social,South,50,1,21.15,21.15,2025-11-12,2025-11-12,4,1,1,Need Attention,0
C000741,Social,West,49,1,21.12,21.12,2025-11-13,2025-11-13,4,1,1,Need Attention,0
C005280,Affiliate,East,105,1,21.11,21.11,2025-09-18,2025-09-18,3,1,1,Need Attention,1
C000480,Paid Search,South,329,1,21.1,21.1,2025-02-06,2025-02-06,1,1,1,Hibernating,1
C004978,Paid Search,West,112,1,21.09,21.09,2025-09-11,2025-09-11,3,1,1,Need Attention,1
C009852,Paid Search,East,101,1,21.01,21.01,2025-09-22,2025-09-22,3,1,1,Need Attention,1
C007896,Paid Search,Central,162,1,21.0,21.0,2025-07-23,2025-07-23,2,1,1,Hibernating,1
C004608,Direct,South,29,1,20.97,20.97,2025-12-03,2025-12-03,5,1,1,New Customers,0
C001174,Organic Search,East,298,1,20.96,20.96,2025-03-09,2025-03-09,1,1,1,Hibernating,1
C008871,Social,North,10,1,20.92,20.92,2025-12-22,2025-12-22,5,1,1,New Customers,0
C001150,Organic Search,East,50,1,20.81,20.81,2025-11-12,2025-11-12,4,1,1,Need Attention,0
C004133,Email,South,1,1,20.8,20.8,2025-12-31,2025-12-31,5,1,1,New Customers,0
C000937,Direct,North,69,1,20.73,20.73,2025-10-24,2025-10-24,4,1,1,Need Attention,0
C009569,Organic Search,West,158,1,20.73,20.73,2025-07-27,2025-07-27,3,1,1,Need Attention,1
C006609,Paid Search,West,327,1,20.73,20.73,2025-02-08,2025-02-08,1,1,1,Hibernating,1
C001217,Email,South,7,2,20.72,10.36,2025-08-30,2025-12-25,5,4,1,Champions,0
C000688,Paid Search,North,14,1,20.72,20.72,2025-12-18,2025-12-18,5,1,1,New Customers,0
C005367,Organic Search,South,40,1,20.7,20.7,2025-11-22,2025-11-22,4,1,1,Need Attention,0
C003866,Organic Search,South,457,1,20.7,20.7,2024-10-01,2024-10-01,1,1,1,Hibernating,1
C003249,Direct,East,704,1,20.68,20.68,2024-01-28,2024-01-28,1,1,1,Hibernating,1
C006425,Paid Search,West,164,1,20.64,20.64,2025-07-21,2025-07-21,2,1,1,Hibernating,1
C004613,Paid Search,Central,22,1,20.62,20.62,2025-12-10,2025-12-10,5,1,1,New Customers,0
C005625,Social,West,46,1,20.59,20.59,2025-11-16,2025-11-16,4,1,1,Need Attention,0
C008277,Direct,South,100,1,20.56,20.56,2025-09-23,2025-09-23,3,1,1,Need Attention,1
C003562,Email,South,644,1,20.56,20.56,2024-03-28,2024-03-28,1,1,1,Hibernating,1
C007152,Affiliate,East,137,1,20.52,20.52,2025-08-17,2025-08-17,3,1,1,Need Attention,1
C009150,Email,West,213,1,20.48,20.48,2025-06-02,2025-06-02,2,1,1,Hibernating,1
C002798,Paid Search,South,194,1,20.43,20.43,2025-06-21,2025-06-21,2,1,1,Hibernating,1
C007941,Organic Search,West,24,1,20.37,20.37,2025-12-08,2025-12-08,5,1,1,New Customers,0
C006525,Affiliate,South,14,1,20.32,20.32,2025-12-18,2025-12-18,5,1,1,New Customers,0
C003426,Organic Search,North,541,1,20.26,20.26,2024-07-09,2024-07-09,1,1,1,Hibernating,1
C006493,Direct,North,198,1,20.24,20.24,2025-06-17,2025-06-17,2,1,1,Hibernating,1
C001305,Direct,North,201,1,20.21,20.21,2025-06-14,2025-06-14,2,1,1,Hibernating,1
C002781,Organic Search,West,64,1,20.2,20.2,2025-10-29,2025-10-29,4,1,1,Need Attention,0
C003539,Email,West,236,1,20.2,20.2,2025-05-10,2025-05-10,2,1,1,Hibernating,1
C000315,Paid Search,South,309,1,20.2,20.2,2025-02-26,2025-02-26,1,1,1,Hibernating,1
C006210,Organic Search,North,7,1,20.19,20.19,2025-12-25,2025-12-25,5,1,1,New Customers,0
C002679,Social,East,18,1,20.18,20.18,2025-12-14,2025-12-14,5,1,1,New Customers,0
C004505,Direct,West,65,1,20.18,20.18,2025-10-28,2025-10-28,4,1,1,Need Attention,0
C005195,Social,East,14,1,20.11,20.11,2025-12-18,2025-12-18,5,1,1,New Customers,0
C000009,Paid Search,West,142,1,20.1,20.1,2025-08-12,2025-08-12,3,1,1,Need Attention,1
C009393,Organic Search,North,195,1,20.09,20.09,2025-06-20,2025-06-20,2,1,1,Hibernating,1
C009655,Affiliate,North,319,1,20.08,20.08,2025-02-16,2025-02-16,1,1,1,Hibernating,1
C008413,Email,Central,48,1,20.07,20.07,2025-11-14,2025-11-14,4,1,1,Need Attention,0
C003867,Organic Search,North,278,1,20.03,20.03,2025-03-29,2025-03-29,2,1,1,Hibernating,1
C009670,Organic Search,East,68,1,19.98,19.98,2025-10-25,2025-10-25,4,1,1,Need Attention,0
C008083,Paid Search,West,139,1,19.97,19.97,2025-08-15,2025-08-15,3,1,1,Need Attention,1
C004413,Paid Search,East,269,1,19.94,19.94,2025-04-07,2025-04-07,2,1,1,Hibernating,1
C006302,Paid Search,South,181,1,19.93,19.93,2025-07-04,2025-07-04,2,1,1,Hibernating,1
C003280,Organic Search,West,19,1,19.92,19.92,2025-12-13,2025-12-13,5,1,1,New Customers,0
C006882,Paid Search,Central,155,1,19.92,19.92,2025-07-30,2025-07-30,3,1,1,Need Attention,1
C006562,Affiliate,South,401,1,19.89,19.89,2024-11-26,2024-11-26,1,1,1,Hibernating,1
C001534,Direct,East,57,1,19.86,19.86,2025-11-05,2025-11-05,4,1,1,Need Attention,0
C002660,Organic Search,South,27,1,19.83,19.83,2025-12-05,2025-12-05,5,1,1,New Customers,0
C000733,Organic Search,West,65,1,19.83,19.83,2025-10-28,2025-10-28,4,1,1,Need Attention,0
C007920,Organic Search,South,32,1,19.73,19.73,2025-11-30,2025-11-30,5,1,1,New Customers,0
C004585,Paid Search,Central,220,1,19.72,19.72,2025-05-26,2025-05-26,2,1,1,Hibernating,1
C003474,Social,South,13,1,19.67,19.67,2025-12-19,2025-12-19,5,1,1,New Customers,0
C003788,Organic Search,West,79,1,19.66,19.66,2025-10-14,2025-10-14,4,1,1,Need Attention,0
C009671,Email,South,211,1,19.63,19.63,2025-06-04,2025-06-04,2,1,1,Hibernating,1
C000913,Organic Search,East,37,1,19.61,19.61,2025-11-25,2025-11-25,4,1,1,Need Attention,0
C009178,Social,South,193,1,19.57,19.57,2025-06-22,2025-06-22,2,1,1,Hibernating,1
C001026,Direct,South,375,1,19.57,19.57,2024-12-22,2024-12-22,1,1,1,Hibernating,1
C002788,Organic Search,North,349,1,19.56,19.56,2025-01-17,2025-01-17,1,1,1,Hibernating,1
C008068,Organic Search,South,45,1,19.52,19.52,2025-11-17,2025-11-17,4,1,1,Need Attention,0
C005089,Paid Search,East,178,1,19.52,19.52,2025-07-07,2025-07-07,2,1,1,Hibernating,1
C000472,Paid Search,South,452,1,19.51,19.51,2024-10-06,2024-10-06,1,1,1,Hibernating,1
C008917,Paid Search,North,61,1,19.5,19.5,2025-11-01,2025-11-01,4,1,1,Need Attention,0
C001374,Social,West,128,1,19.45,19.45,2025-08-26,2025-08-26,3,1,1,Need Attention,1
C002255,Email,North,569,1,19.43,19.43,2024-06-11,2024-06-11,1,1,1,Hibernating,1
C007652,Paid Search,South,164,1,19.39,19.39,2025-07-21,2025-07-21,2,1,1,Hibernating,1
C006776,Organic Search,South,65,1,19.37,19.37,2025-10-28,2025-10-28,4,1,1,Need Attention,0
C006096,Organic Search,South,137,1,19.36,19.36,2025-08-17,2025-08-17,3,1,1,Need Attention,1
C008100,Paid Search,East,307,1,19.35,19.35,2025-02-28,2025-02-28,1,1,1,Hibernating,1
C002832,Organic Search,South,34,1,19.26,19.26,2025-11-28,2025-11-28,5,1,1,New Customers,0
C004268,Paid Search,West,29,1,19.2,19.2,2025-12-03,2025-12-03,5,1,1,New Customers,0
C001781,Social,West,187,1,19.18,19.18,2025-06-28,2025-06-28,2,1,1,Hibernating,1
C003335,Organic Search,South,259,1,19.17,19.17,2025-04-17,2025-04-17,2,1,1,Hibernating,1
C003251,Organic Search,North,400,1,19.17,19.17,2024-11-27,2024-11-27,1,1,1,Hibernating,1
C002429,Social,Central,86,1,19.15,19.15,2025-10-07,2025-10-07,3,1,1,Need Attention,0
C002649,Paid Search,Central,157,1,19.12,19.12,2025-07-28,2025-07-28,3,1,1,Need Attention,1
C004850,Email,West,118,1,19.1,19.1,2025-09-05,2025-09-05,3,1,1,Need Attention,1
C008075,Organic Search,West,39,1,19.08,19.08,2025-11-23,2025-11-23,4,1,1,Need Attention,0
